playerId,avatarFile,choiceLabel,actionLabel,actionRound,sliderID,sliderText,sliderLabels,sliderMin,sliderMax,bufferLoop.thisRepN,bufferLoop.thisTrialN,bufferLoop.thisN,bufferLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sbLoop.thisRepN,sbLoop.thisTrialN,sbLoop.thisN,sbLoop.thisIndex,sliders_1.thisRepN,sliders_1.thisTrialN,sliders_1.thisN,sliders_1.thisIndex,cB_1.started,cB_1.stopped,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,out_0.keys,out_0.started,out_0.stopped,cB_2.started,cB_2.stopped,textInstructions.started,textInstructions.stopped,keyInstructions.keys,keyInstructions.rt,keyInstructions.started,keyInstructions.stopped,out_1.keys,out_1.started,out_1.stopped,cB_3.started,cB_3.stopped,textServer.started,textServer.stopped,keyServer.keys,keyServer.started,keyServer.stopped,out_2.keys,out_2.rt,out_2.started,out_2.stopped,cB_4.started,cB_4.stopped,text_1.started,text_1.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,cB_5.started,cB_5.stopped,idle.started,idle.stopped,idle_2.started,idle_2.stopped,idle_3.started,idle_3.stopped,idle_4.started,idle_4.stopped,idle_5.started,idle_5.stopped,idle_6.started,idle_6.stopped,idle_7.started,idle_7.stopped,ilde_8.started,ilde_8.stopped,idle_9.started,idle_9.stopped,idle_10.started,idle_10.stopped,idle_11.started,idle_11.stopped,idle_12.started,idle_12.stopped,cB_6.started,cB_6.stopped,sBInstructions.started,sBInstructions.stopped,keySbInstructions.keys,keySbInstructions.started,keySbInstructions.stopped,out_sb.keys,out_sb.rt,out_sb.started,out_sb.stopped,cB_8.started,cB_8.stopped,text.started,text.stopped,imagesbRnd.started,imagesbRnd.stopped,Slider.response,Slider.rt,Slider.history,Slider.started,Slider.stopped,cB_9.started,cB_9.stopped,cbFb.started,cbFb.stopped,textFb.started,textFb.stopped,out_Fb.keys,out_Fb.rt,out_Fb.started,out_Fb.stopped,cbBuf.started,cbBuf.stopped,fixCross.started,fixCross.stopped,cB_11.started,cB_11.stopped,rating.response,rating.rt,rating.started,rating.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Lukas,images/avatar2.jpg,keep the investment,0,1,6,How activated are you right now?,"low, high",1,7,,,,,0,0,0,15,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.62773000000743,106.1358144999831,2,1.375,0.009930250002071261,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,1,How much do you like Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.025231000036,107.53269449999789,2,1.004,0.010041249974165112,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,4,How much do you want to continue playing with Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.05326120002428,108.5571696999832,6,1.083,0.01020595000591129,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,5,How do you feel?,"negative, positive",1,7,,,,,0,0,0,15,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.15653859998565,109.66426679998403,5,1.051,0.010361349966842681,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,1,How much do you like Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,1,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.23149350000313,110.73756630002754,5,1.017,0.010049749922472984,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,6,How activated are you right now?,"low, high",1,7,,,,,0,0,0,15,,,,,1,1,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.26973619998898,111.7782378999982,5,0.97,0.010165849991608411,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,5,How do you feel?,"negative, positive",1,7,,,,,0,0,0,15,,,,,1,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.26065920002293,112.76968179998221,5,1.358,0.01005924999481067,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,2,How much do you want to continue playing with Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,1,3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.64272260002326,114.15038710000226,5,1.393,0.009307149972300977,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,4,How much do you want to continue playing with Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,1,4,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.05792099999962,115.56556880002609,5,1.256,0.009797949984204024,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,3,How much do you like Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,1,5,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.33557230001315,116.84516440000152,3,1.341,0.010193449968937784,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,1,How much do you like Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,2,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.70038029999705,118.20618390000891,3,1.054,0.010319049993995577,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,6,How activated are you right now?,"low, high",1,7,,,,,0,0,0,15,,,,,2,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.77379669999937,119.28265140001895,3,0.747,0.010062549961730838,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,3,How much do you like Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,2,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.54299119999632,120.04913470003521,3,0.71,0.009999450005125254,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,4,How much do you want to continue playing with Lukas?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,2,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.27396010002121,120.7829043000238,3,0.626,0.010143949941266328,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,2,How much do you want to continue playing with Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,2,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.92215240001678,121.43007050000597,3,0.745,0.009624549944419414,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,5,How do you feel?,"negative, positive",1,7,,,,,0,0,0,15,,,,,2,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6897636000067,122.19733799999813,3,0.676,0.00995254993904382,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
Lukas,images/avatar2.jpg,keep the investment,0,1,1,How much do you like Paul?,"not at all, very much",1,7,,,,,0,0,0,15,,,,,3,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.38765809999313,122.89549820002867,4,0.624,0.00982074998319149,None,,001,2020_Feb_24_1039,so_be_u_00,3.2.4,58.78970804833317,
